,name,logFC,AveExpr,t,P.Value,adj.P.Val,B,length
9353,FBgn0039718,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,340.716125
9354,FBgn0039719,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,288.27975
9355,FBgn0039722,-0.000710943,7.462193954,-0.009580526,0.992583061,0.994490516,-7.897735401,510.265625
9356,FBgn0039723,-0.168938436,6.473070472,-1.747335574,0.11748385,0.270984788,-6.342789791,1001.471829
9357,FBgn0039726,0.023868046,4.471088507,0.253038926,0.806414953,0.94621965,-7.340368739,820.06275
9358,FBgn0039727,0.196496372,4.792885396,2.132573337,0.064421001,0.177570868,-5.438271226,11257.08432
9359,FBgn0039728,0.342357352,-0.631082205,0.89882269,0.394163842,0.595923575,-5.542798075,4770.06275
9360,FBgn0039730,-0.04482109,5.699095955,-0.634077952,0.543167067,0.731830284,-7.449316873,1329.729969
9361,FBgn0039731,0.165073316,1.546169038,0.815809456,0.437473798,0.637921107,-6.129296382,1322.06275
9362,FBgn0039732,0.081224667,2.922190118,0.495115369,0.633405033,0.813544038,-6.775213781,469.306125
9363,FBgn0039733,0.015186992,4.968390314,0.150947198,0.883634609,0.94621965,-7.493157075,1610.457665
9364,FBgn0039734,0.061148383,7.357068524,1.293143004,0.230913656,0.43207684,-7.037282545,2222.286294
9365,FBgn0039735,0.046682663,3.732444659,0.320656202,0.756424152,0.910116667,-7.105800732,497.28132
9366,FBgn0039736,0.617135622,-2.3428592,0.670779563,0.520651332,0.710914829,-5.490663474,1804.75473
9367,FBgn0039737,-0.029798177,8.416570261,-0.488600569,0.637817715,0.817312863,-7.83059009,1606.099581
9368,FBgn0039738,-0.033218183,8.411084784,-0.929279762,0.379070041,0.580207565,-7.502216076,2840.903136
9369,FBgn0039739,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,136.117
9370,FBgn0039740,-0.036200133,3.342193349,-0.345599232,0.738271111,0.897000037,-6.9760598,1446.06275
9371,FBgn0039741,-0.206353603,6.065847516,-3.049104215,0.015235055,0.061787341,-4.252348483,1471.603262
9372,FBgn0039742,0.100591759,-1.299822212,0.191619047,0.85266211,0.94621965,-5.828373377,847.06275
9373,FBgn0039743,0.063192583,5.299058118,0.629645799,0.545924793,0.734280844,-7.36758294,1710.261847
9374,FBgn0039744,0.011145608,-3.720568456,0.02186438,0.983074514,0.98890524,-5.558744767,380.0181176
9375,FBgn0039747,-0.336580134,3.927565339,-2.943324733,0.017952819,0.069889887,-3.92121821,3339.302398
9376,FBgn0039748,-0.895864155,-0.18119347,-3.683157789,0.005843771,0.030299362,-1.941648393,1101.065
9377,FBgn0039749,0.155043238,-1.918444031,0.473374539,0.648190326,0.826260095,-5.651426437,2242.06275
9378,FBgn0039751,0.109480435,5.380288033,2.024824481,0.076321358,0.201438592,-5.741490478,1091.982955
9379,FBgn0039752,0.23217939,-3.034086819,0.282631885,0.784404462,0.932873693,-5.590861716,1863.266049
9380,FBgn0039754,0.85893284,-1.013476889,1.647860359,0.136760404,0.295526705,-4.683032358,1953.06275
9381,FBgn0039755,-0.744487496,-3.720568456,-1.468036981,0.179070807,0.359402162,-4.660740512,972.681942
9382,FBgn0039756,-0.35532588,5.202208509,-3.363557778,0.00941556,0.043019421,-3.579844172,1548.06275
9383,FBgn0039757,0.185227262,9.521571789,3.343355089,0.009707965,0.044026749,-4.068163146,542.9870486
9384,FBgn0039758,0.425879703,-3.918688768,0.958021975,0.365218057,0.567395937,-5.134427697,1443.079
9385,FBgn0039759,-0.021249057,-0.199624906,-0.062707146,0.951488923,0.973409126,-6.016278052,1279.43775
9386,FBgn0039760,-0.173428319,-3.232207131,-0.269594609,0.794077319,0.940466428,-5.573239005,1383.876537
9387,FBgn0039761,0.978093825,-2.498926055,0.960320853,0.364126548,0.567395937,-5.256792429,423.5948073
9388,FBgn0039764,-0.099958639,3.031259133,-1.266200203,0.239942424,0.445485295,-6.130338236,506.6177777
9389,FBgn0039765,-0.288029327,4.003826877,-2.454804759,0.038701088,0.122480938,-4.720696434,343.693625
9390,FBgn0039766,0.206730796,2.714186661,1.145393926,0.28410884,0.503449161,-6.167818466,479.294625
9391,FBgn0039767,0.315760335,5.6219887,3.014570073,0.016071965,0.064347284,-4.226904525,2238.042243
9392,FBgn0039768,0.629104963,-3.430327444,0.940628337,0.373555299,0.575206513,-5.18402915,2019.075209
9393,FBgn0039769,1.204902708,-2.967772479,1.372850707,0.205871511,0.397429135,-4.813575381,1979.983331
9394,FBgn0039770,-0.278760958,7.307074595,-4.304795228,0.0024058,0.015929658,-2.449367382,1415.06275
9395,FBgn0039771,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,668.18
9396,FBgn0039773,0.338418654,5.152294432,4.289778798,0.002456316,0.016153039,-2.148791684,1955.06275
9397,FBgn0039774,-0.457191215,8.181845791,-7.993250768,3.64E-05,0.000903462,2.049953844,2303.382834
9398,FBgn0039776,0.114383306,6.583947705,2.568136561,0.032351612,0.106629277,-5.099525708,2063.06275
9399,FBgn0039777,0.759160216,-3.165948289,0.842229388,0.42334596,0.626649955,-5.284781596,734.6538031
9400,FBgn0039778,0.056720468,-3.536182845,0.075262062,0.941795093,0.967984148,-5.574401367,753.9389314
9401,FBgn0039779,0.237339285,-3.232207131,0.266384892,0.796464602,0.942564209,-5.57407206,1499.632968
9402,FBgn0039780,-0.422676715,0.374560984,-1.703044044,0.125733462,0.279612945,-4.830655485,1552.06275
9403,FBgn0039782,0.615526213,3.186558305,5.379059063,0.000592531,0.005720887,-0.148984989,1388.562061
9404,FBgn0039783,0.620811695,-3.826568069,1.105205229,0.300184656,0.518681651,-5.015576078,1605.193
9405,FBgn0039784,1.100158674,-1.024153495,2.47538214,0.0374613,0.119605969,-3.566904941,1567.06275
9406,FBgn0039787,0.752136575,-3.369649091,1.049124193,0.323810976,0.545515112,-5.097394096,1917.258882
9407,FBgn0039788,0.254074589,-1.161792078,0.803817129,0.443992103,0.644005856,-5.546490213,1260.06275
9408,FBgn0039789,-0.309901656,-0.210325829,-1.09561141,0.304127191,0.523084875,-5.428487964,2494.06275
9409,FBgn0039790,0.06761348,6.644018106,1.273446391,0.237485491,0.442265281,-6.990718546,1432.982807
9410,FBgn0039792,1.110830397,-1.902366443,1.636367633,0.139165792,0.298861457,-4.605288317,1547.382978
9411,FBgn0039795,2.174102078,-3.047965733,7.417208899,6.31E-05,0.001293564,0.973394577,1852.629981
9412,FBgn0039796,0.811534666,-3.324327831,1.063696221,0.317536837,0.538939723,-5.088245029,1076.334213
9413,FBgn0039797,0.958260901,-2.861772866,1.217446556,0.257030661,0.46831745,-4.983512812,1661.310203
9414,FBgn0039798,-2.880849703,0.766265099,-9.576241545,9.32E-06,0.000410401,3.58390952,1028.513011
9415,FBgn0039799,0.826564988,-3.720568456,1.714240161,0.123598834,0.278090675,-4.386500947,1101.378811
9416,FBgn0039800,-1.068369592,2.828735549,-4.636423071,0.001533308,0.011271214,-1.042318897,431.7578494
9417,FBgn0039801,-3.164004554,1.867390045,-7.682911978,4.87E-05,0.001090926,2.496427716,447.4457379
9418,FBgn0039802,-0.321099825,5.084674289,-4.351416069,0.002255969,0.015108124,-2.041978149,548.242875
9419,FBgn0039804,-0.080308264,2.479134684,-0.650664098,0.532920638,0.722798325,-6.538801185,4010.93775
9420,FBgn0039805,0.388317948,-1.918544933,0.644200848,0.536899576,0.726584823,-5.558470021,1193.06275
9421,FBgn0039806,0.616282685,-2.530368401,0.685879301,0.511556029,0.701526958,-5.459705921,1080.580018
9422,FBgn0039807,-0.371651831,-1.357003619,-0.885286425,0.401009429,0.602841706,-5.455310192,1637.06275
9423,FBgn0039808,-0.258814196,7.800982374,-9.215310336,1.25E-05,0.000491347,3.243057555,2455.06275
9424,FBgn0039809,0.002128038,4.909462421,0.026516168,0.97947437,0.98754195,-7.490892797,1416.06275
9425,FBgn0039810,1.013723381,-3.628447757,1.750243811,0.116960173,0.270385456,-4.349470295,926.7699869
9426,FBgn0039811,-0.163988452,-1.843886764,-0.325024441,0.753233068,0.907891249,-5.719633609,329.795125
9427,FBgn0039812,0.055804011,-3.324327831,0.091495154,0.929276737,0.963854157,-5.594736067,2426.358479
9428,FBgn0039816,-0.155325022,7.213433461,-3.75616029,0.005250469,0.027964182,-3.274467324,1611.729194
9429,FBgn0039817,-0.682771749,0.111214711,-1.617445372,0.143210498,0.304896276,-4.885609462,1599.06275
9430,FBgn0039818,0.602190547,-1.115809958,1.30019297,0.228599003,0.429007889,-5.083167118,2579.06275
9431,FBgn0039820,0.637594086,1.222001074,3.965125236,0.003880519,0.022444912,-1.684443332,616.21825
9432,FBgn0039821,-1.223675142,-0.455666729,-2.759400111,0.023935205,0.085984697,-3.21343271,2173.06275
9433,FBgn0039827,-0.838630057,3.262524895,-6.203618188,0.000225319,0.002978227,0.858950969,2747.06275
9434,FBgn0039828,0.536911918,3.230608124,5.488585492,0.000518409,0.005199838,-0.019834301,1022.06275
9435,FBgn0039829,0.560632038,1.788997002,2.702600333,0.026170582,0.091962876,-3.694919177,982.06275
9436,FBgn0039830,-0.398659691,10.44718974,-6.560032808,0.000152352,0.002314756,0.368343671,1248.70712
9437,FBgn0039831,-0.113910659,7.830771063,-2.666783711,0.027688869,0.095439815,-5.053165175,3854.000095
9438,FBgn0039832,0.985314184,-3.232207131,1.70260862,0.125817164,0.279640451,-4.424223211,466.8347788
9439,FBgn0039833,-0.866190978,-2.881287766,-1.258650858,0.242524758,0.449179258,-4.940451632,1638.033133
9440,FBgn0039835,-0.393137814,3.809917738,-4.519615214,0.001793635,0.012643462,-1.478977669,519.259375
9441,FBgn0039836,0.15606296,2.573025924,1.470598177,0.178394117,0.358999541,-5.735188727,890.06275
9442,FBgn0039838,-0.344463553,-3.522448143,-0.582956821,0.575470257,0.761983359,-5.41827804,918.5139563
9443,FBgn0039839,0.397761545,-3.338206745,0.562376161,0.588775279,0.77452852,-5.447043585,1604.006649
9444,FBgn0039840,0.288210747,-1.425336725,0.858240436,0.414940243,0.617427316,-5.468769448,2255.43775
9445,FBgn0039844,-0.061049674,8.120964425,-1.650322994,0.13624996,0.294845522,-6.626009142,2816.000235
9446,FBgn0039846,-0.326983122,3.229330524,-3.934826444,0.00405287,0.023182547,-2.182526041,2528.780366
9447,FBgn0039848,-0.111274242,1.297300499,-0.370178374,0.720551176,0.88444455,-6.332114317,1250.06275
9448,FBgn0039849,-0.263213431,3.483282146,-1.216023306,0.257544272,0.468889125,-6.32647836,1310.041669
9449,FBgn0039850,0.425879703,-3.918688768,0.958021975,0.365218057,0.567395937,-5.134427697,523.269
9450,FBgn0039851,-0.345593462,-3.918688768,-0.742848118,0.478142133,0.668548162,-5.291111509,3040.807
9451,FBgn0039852,-0.694290509,-3.185407692,-0.832020348,0.428767189,0.632247362,-5.290573102,3494.549132
9452,FBgn0039854,-0.104672263,5.961800859,-1.563882088,0.155245958,0.324435474,-6.519206757,1363.06275
9453,FBgn0039855,0.32522617,1.50729764,1.15072734,0.282028339,0.500770745,-5.796120463,1382.06275
9454,FBgn0039856,0.535374947,2.45750453,4.777328289,0.001272421,0.009819373,-0.783860735,1602.378045
9455,FBgn0039857,0.072738676,9.486141674,1.311798958,0.224831294,0.424256048,-7.148094614,782.07275
9456,FBgn0039858,0.01088826,9.50637765,0.451776866,0.663043617,0.839027235,-7.911399918,4125.547192
9457,FBgn0039859,-0.495047861,1.02287058,-3.170826385,0.012629634,0.053446404,-2.810783638,563.3034516
9458,FBgn0039860,0.193370727,4.20328587,2.459403942,0.03842045,0.121921705,-4.771184149,1159.06275
9459,FBgn0039861,-0.266442729,4.7835784,-3.670947062,0.005949781,0.03072453,-3.000611274,2148.348531
9460,FBgn0039862,0.222543222,7.870807881,5.182869498,0.000755923,0.006782105,-1.241702599,6431.06275
9461,FBgn0039863,0.148959043,6.700540262,3.437448412,0.008422688,0.039631526,-3.723192601,5679.333597
9462,FBgn0039864,0.178157051,-0.062887439,0.386635254,0.708785126,0.876000122,-5.97041172,875.06275
9463,FBgn0039867,-0.327226175,3.046571656,-1.581142994,0.151271086,0.317922228,-5.733437782,1222.06275
9464,FBgn0039868,0.448535761,3.031101502,4.058711113,0.00339592,0.020394353,-1.944220737,646.201
9465,FBgn0039869,0.40022492,4.225639677,3.582601235,0.006780314,0.033786365,-2.993599447,519.259375
9466,FBgn0039870,0.092493607,3.199794493,0.620626846,0.551561893,0.739612908,-6.788098744,650.19775
9467,FBgn0039872,0.717085797,-2.615032543,0.846268315,0.421214421,0.624414007,-5.337371443,1930.00602
9468,FBgn0039873,1.31030186,-3.090019191,1.739602369,0.118886985,0.272924346,-4.388855519,1811.292073
9469,FBgn0039875,-0.152612499,5.970905749,-3.584312852,0.006763104,0.033712542,-3.387514904,2475.06275
9470,FBgn0039876,0.2227669,4.975663148,3.144249028,0.013155862,0.055183275,-3.878427141,1132.06275
9471,FBgn0039877,0.456176893,2.991808602,5.389290037,0.000585139,0.005684002,-0.093996421,2185.168836
9472,FBgn0039879,0.716499575,0.21398155,2.298012478,0.049602542,0.147366226,-3.962319442,1627.06275
9473,FBgn0039881,0.74479941,1.714113394,3.692634924,0.005762878,0.030034813,-2.165279787,903.2805679
9474,FBgn0039882,-0.172054271,5.54870362,-1.645912151,0.13716546,0.29623783,-6.327618537,1973.06275
9475,FBgn0039883,0.15217422,9.523005261,1.907692649,0.09166499,0.229848249,-6.336942835,11057.44821
9476,FBgn0039886,-0.278723159,-1.487331412,-0.31401317,0.761286491,0.91436659,-5.770530205,1582.406185
9477,FBgn0039887,0.891972535,-2.799778179,0.8928359,0.397181069,0.598364502,-5.281339262,1115.717196
9478,FBgn0039889,0.081905996,7.077868963,2.472700233,0.037620591,0.120027571,-5.304963502,838.6545038
9479,FBgn0039890,0.279246887,8.426323483,6.188662156,0.000229126,0.003014405,0.022442488,2550.132828
9480,FBgn0039896,-0.08634687,1.793985306,-0.422320656,0.683557246,0.854807004,-6.456730469,1319.06275
9481,FBgn0039897,-0.121744633,4.194759258,-1.606651515,0.145565424,0.309115172,-6.045204774,2291.230773
9482,FBgn0039900,0.13551238,9.210996262,3.33416238,0.009844165,0.044458232,-4.066596489,2610.694053
9483,FBgn0039902,0.322043183,7.430354816,10.41446479,4.89E-06,0.000292235,4.293067375,2656.720462
9484,FBgn0039904,0.14598339,8.298437121,2.266441674,0.052142996,0.152729287,-5.719124877,5903.851474
9485,FBgn0039907,0.033822243,7.698548485,0.539629352,0.603675157,0.786190691,-7.754962883,5172.06275
9486,FBgn0039908,0.113528469,9.950150251,2.268911582,0.051939678,0.152482762,-5.805868773,5134.636956
9487,FBgn0039909,-0.061848567,8.323337651,-1.471818824,0.178072408,0.358653081,-6.879629523,1388.06275
9488,FBgn0039911,0.307138034,9.412680554,10.09244822,6.23E-06,0.000336166,3.920505014,2205.402792
9489,FBgn0039914,-0.268618675,5.60006485,-2.274122827,0.051513271,0.151529636,-5.402222486,2520.06275
9490,FBgn0039915,-0.521054138,9.33256587,-10.92193673,3.38E-06,0.000246372,4.595365735,2710.031952
9491,FBgn0039916,0.357565185,4.440180734,3.176745932,0.012515452,0.053087698,-3.690087632,2746.771371
9492,FBgn0039920,0.241476707,8.323138813,2.591909716,0.031159555,0.103818475,-5.204913861,6051.175357
9493,FBgn0039923,-0.009103759,7.921747624,-0.228626968,0.824711368,0.94621965,-7.901328273,4776.138924
9494,FBgn0039924,0.048632669,8.260607896,0.858190559,0.414966245,0.617427316,-7.557648456,1266.315329
9495,FBgn0039925,0.051061598,5.984227047,0.742449579,0.478370881,0.668588849,-7.423174728,4191.06275
9496,FBgn0039927,0.225890483,9.96116611,5.834268872,0.000343647,0.003974952,-0.499759955,3251.337972
9497,FBgn0039928,-0.075091877,10.03171528,-1.693165201,0.1276452,0.282303454,-6.672039552,3620.352779
9498,FBgn0039929,0.252218883,6.478900641,4.022396443,0.003575792,0.021149759,-2.787911686,1075.90275
9499,FBgn0039930,-0.025120605,4.65006882,-0.187556158,0.855744926,0.94621965,-7.404596796,502.272125
9500,FBgn0039932,-0.151932451,4.671798445,-2.590652596,0.03122146,0.103901772,-4.688183307,2497.948289
9501,FBgn0039936,0.112562929,8.938484849,2.918913886,0.01864854,0.071862988,-4.716489621,4793.088537
9502,FBgn0039937,0.028294218,4.223334274,0.387554906,0.708130007,0.875746387,-7.223574282,2139.06275
9503,FBgn0039938,-0.136373386,6.903536629,-2.30116199,0.049355947,0.146888724,-5.558914489,2770.159459
9504,FBgn0039941,-0.739310662,2.247679898,-6.117798161,0.000248155,0.003158481,0.92945298,2387.78547
9505,FBgn0039942,-0.116015168,5.073776185,-1.27712637,0.236245843,0.440247914,-6.699279348,1368.201545
9506,FBgn0039943,0.010409772,5.069262899,0.112266567,0.91328943,0.953348899,-7.523381366,1331.06275
9507,FBgn0039944,0.277642443,6.141263875,2.501248772,0.035959427,0.115915011,-5.142278416,3397.768786
9508,FBgn0039945,0.215837488,5.452711776,1.689757437,0.128310868,0.28338466,-6.246582322,4405.06275
9509,FBgn0039946,0.286588634,3.395474732,2.829503992,0.021443776,0.079479736,-3.951552678,2084.06275
9510,FBgn0039955,-0.128941012,7.577977279,-3.836964328,0.00466774,0.025637059,-3.177925283,3775.024804
9511,FBgn0039958,-0.07517496,7.015957855,-1.655042087,0.135276684,0.293645316,-6.535761681,1855.06456
9512,FBgn0039965,0.194518128,5.888552971,5.534339576,0.0004905,0.005051037,-0.561906088,1431.879779
9513,FBgn0039966,-0.173526018,4.887210675,-2.366197826,0.044528073,0.135969998,-5.097962522,878.4949135
9514,FBgn0039969,0.010285525,7.002717412,0.136908173,0.894377965,0.94621965,-7.847923059,490.185993
9515,FBgn0039970,0.274809198,7.555808331,6.943970871,0.000101621,0.001810788,0.965218106,1001.854289
9516,FBgn0039972,-0.365141613,1.556184504,-1.506172288,0.169226587,0.345747846,-5.385090903,4283.214672
9517,FBgn0039977,0.029999428,5.6901566,0.797736712,0.447322146,0.647368546,-7.324382599,699.4440324
9518,FBgn0039979,-0.076325696,-3.369649091,-0.102486739,0.920812024,0.958606039,-5.588992724,618.9836881
9519,FBgn0039987,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,41.18475
9520,FBgn0039993,0.093205738,6.175740695,1.02760308,0.333252103,0.548353539,-7.197459071,998.4240299
9521,FBgn0039994,0.001779443,7.422713302,0.027630575,0.978611971,0.987167375,-7.8942934,1911.215459
9522,FBgn0040005,0.113109977,7.423008752,2.116865204,0.066035907,0.180818412,-5.891263011,1454.592747
9523,FBgn0040007,0.310627017,8.590742809,6.765615791,0.000122399,0.002029463,0.697953476,226.3736384
9524,FBgn0040009,-0.006695722,4.678849881,-0.081588219,0.936914355,0.967144048,-7.428236825,2133.033625
9525,FBgn0040010,0.274376673,7.251912509,6.129951382,0.000244772,0.00312957,0.028300785,3102.438314
9526,FBgn0040011,-0.110791884,6.303632272,-2.384605797,0.043249238,0.132988101,-5.352755938,2916.480366
9527,FBgn0040020,-0.027782741,6.30330113,-0.485953888,0.639614783,0.818830239,-7.64261816,675.5517867
9528,FBgn0040022,0.190089067,7.794181834,3.857573041,0.004530431,0.025088462,-3.161235706,5116.16005
9529,FBgn0040028,0.879717895,2.115893149,5.159007293,0.000778936,0.006913667,-0.210374176,1736.621837
9530,FBgn0040031,-0.915679647,-3.232207131,-1.390993745,0.200509306,0.39012709,-4.773866906,1063.892221
9531,FBgn0040038,0.01586728,0.859029778,0.05717519,0.955763042,0.975195459,-6.281721036,2594.06275
9532,FBgn0040045,0.41737431,-3.140086432,0.555238103,0.59342916,0.778611726,-5.470762243,576.8906127
9533,FBgn0040056,0.016888925,9.318371549,0.302747929,0.769557637,0.921022178,-7.963398081,1802.23027
9534,FBgn0040060,0.193200071,-2.080113899,0.148849075,0.885238637,0.94621965,-5.731304134,719.9924951
9535,FBgn0040063,-0.381301099,-3.918688768,-1.004035919,0.343831554,0.551140604,-5.095150949,1069.769
9536,FBgn0040064,-0.154247277,5.747270372,-1.555863666,0.157124301,0.327195087,-6.490523746,1206.06275
9537,FBgn0040066,0.02124014,4.091692775,0.271030637,0.79300999,0.939941836,-7.22808682,1788.06275
9538,FBgn0040068,0.189494651,7.361042044,4.428777235,0.00202908,0.01388593,-2.271314512,4368.546635
9539,FBgn0040069,-0.850601878,-2.680637665,-0.727746479,0.486859571,0.67695794,-5.414867335,1673.252821
9540,FBgn0040070,-0.408080454,6.550670055,-8.415340121,2.48E-05,0.000715417,2.596510254,641.8466632
9541,FBgn0040071,0.126558228,6.134508571,2.718168846,0.025537411,0.090324153,-4.795365412,3952.182504
9542,FBgn0040074,-0.810959819,-0.043325094,-1.156140337,0.279929372,0.498301184,-5.399265255,613.21925
