,name,logFC,logCPM,PValue,length
6427,FBgn0035325,-0.666159971,-1.534778851,0.768273322,987.4452457
6428,FBgn0035328,0,-2.120239339,1,1246.06275
6429,FBgn0035331,-0.330470189,5.322055004,0.000875485,3359.06275
6430,FBgn0035332,0,-2.120239339,1,1945.06275
6431,FBgn0035333,-0.07595933,8.160824975,0.227402659,3657.642293
6432,FBgn0035334,-0.112229914,5.740256325,0.304277982,431.365125
6433,FBgn0035335,-0.246940518,5.16678417,0.018903655,412.3344642
6434,FBgn0035336,-0.140903337,3.378992707,0.380453117,2523.06275
6435,FBgn0035337,-0.21183925,1.919903379,0.334202178,833.06275
6436,FBgn0035343,1.835341439,-1.660901073,0.366318778,705.9912654
6437,FBgn0035344,-0.999934177,-0.118560232,0.114675734,1632.06275
6438,FBgn0035346,1.098912633,4.928288515,2.02E-17,1657.52928
6439,FBgn0035348,-0.629698671,6.208744744,4.17E-06,1327.594453
6440,FBgn0035355,-0.641821877,1.970734402,0.018402287,456.32475
6441,FBgn0035356,-0.454021384,4.600752174,0.000609374,541.947967
6442,FBgn0035357,0.326907132,7.620580888,1.24E-06,4453.537726
6443,FBgn0035358,1.186325438,-1.075804543,0.189952516,749.08675
6444,FBgn0035359,1.33117884,3.085974653,7.03E-15,964.9368676
6445,FBgn0035360,1.843406298,1.458825203,4.61E-10,1405.958557
6446,FBgn0035370,-0.550361525,5.335625979,1.45E-09,1135.06275
6447,FBgn0035371,-0.065516378,6.749660658,0.361565963,2835.06275
6448,FBgn0035372,0.023803576,4.683609939,0.822523654,1111.06275
6449,FBgn0035374,-0.311488969,4.5620057,0.002956465,959.06275
6450,FBgn0035375,-0.066666175,4.381445549,0.543294605,2492.985467
6451,FBgn0035379,0.654627414,-0.56514285,0.368214534,1811.06275
6452,FBgn0035380,3.173138673,-1.798302818,0.146840108,1445.780222
6453,FBgn0035382,0.76366623,4.731399911,2.78E-13,1513.234085
6454,FBgn0035383,-0.517359401,3.147514304,0.001602233,2167.06275
6455,FBgn0035384,1.414593979,-1.312518281,0.281015542,728.1057042
6456,FBgn0035385,-0.097968917,4.524737398,0.380857174,3546.406833
6457,FBgn0035388,0.199702254,6.94833807,0.002366164,1883.809379
6458,FBgn0035390,-0.047862926,5.17547682,0.621821552,1401.06275
6459,FBgn0035392,0.337684615,4.574054529,0.006830091,1641.791324
6460,FBgn0035393,0.411626885,2.539671457,0.040917103,579.231125
6461,FBgn0035397,0.245628058,8.383858967,0.000265128,4396.06164
6462,FBgn0035398,-3.691070854,-1.661026624,0.041750989,3767.431653
6463,FBgn0035400,0.117802243,8.391836988,0.054918075,3499.930608
6464,FBgn0035401,-0.022984697,3.641447077,0.878593884,1292.06275
6465,FBgn0035402,-0.345942388,4.956911853,0.003344063,2503.909786
6466,FBgn0035405,0.218487508,4.63392471,0.081108989,1773.06275
6467,FBgn0035407,0.093817963,3.719513919,0.482497672,1118.917665
6468,FBgn0035409,1.887106693,-1.661207312,0.273120001,753.6381506
6469,FBgn0035410,-0.922169542,-0.076316144,0.083745972,4894.06275
6470,FBgn0035412,2.818463714,-1.872128969,0.2715474,233.0823286
6471,FBgn0035413,0,-2.120239339,1,356.615375
6472,FBgn0035414,0.09069149,2.486656996,0.689195786,1685.06275
6473,FBgn0035415,-0.330646526,1.881790229,0.151080535,402.436875
6474,FBgn0035420,-0.054743754,5.924391584,0.500338015,7182.697063
6475,FBgn0035421,-0.038107382,4.799025851,0.723336377,1499.06275
6476,FBgn0035422,0.198152444,8.880044071,0.010783447,373.0573538
6477,FBgn0035423,-0.083363142,6.599102259,0.307597779,496.277875
6478,FBgn0035424,-0.115941616,8.087146919,0.157382676,9372.905619
6479,FBgn0035425,0.176375064,5.113481976,0.068133638,1443.532906
6480,FBgn0035426,2.322653222,-1.950371528,0.514364933,757.0518352
6481,FBgn0035427,-1.027033567,-0.991997946,0.310851487,1020.628959
6482,FBgn0035428,0,-2.120239339,1,1259.06275
6483,FBgn0035429,0,-2.120239339,1,2328.31275
6484,FBgn0035430,-2.330918528,-1.950042809,0.514364933,3050.22806
6485,FBgn0035431,0.078951707,3.491152345,0.578791673,756.2224413
6486,FBgn0035432,-0.155679814,6.358307616,0.056044651,2369.439937
6487,FBgn0035434,-2.044384446,0.865968924,0.00221577,184.138875
6488,FBgn0035435,-0.149905969,2.22342766,0.610007817,918.06275
6489,FBgn0035436,0.509835869,4.489425857,0.02896333,1810.06275
6490,FBgn0035437,0.064491185,6.33948601,0.431971824,3607.06275
6491,FBgn0035438,0.082472751,6.58898,0.301939429,710.1784562
6492,FBgn0035439,1.111247108,1.324141626,0.000708562,2878.06275
6493,FBgn0035440,-0.136109159,4.638089445,0.176770203,1451.06275
6494,FBgn0035443,0.415870253,2.556239556,0.019971302,2070.06275
6495,FBgn0035444,0.433369627,4.875732708,0.000116599,736.5124071
6496,FBgn0035445,0.984030324,4.740165127,1.76E-19,1451.06275
6497,FBgn0035449,0.062018433,4.726599117,0.616941579,2234.06275
6498,FBgn0035452,-0.304446056,1.829547815,0.244605239,1522.65754
6499,FBgn0035453,-0.888477481,-1.476204026,0.53907079,926.1472923
6500,FBgn0035455,0.849603011,-1.660704712,0.705642811,1015.928838
6501,FBgn0035458,1.206103841,-1.596934403,0.5555252,1198.335518
6502,FBgn0035461,0.050773343,3.083174034,0.82625617,1387.06275
6503,FBgn0035462,-0.169898458,3.094420831,0.258019322,2087.06275
6504,FBgn0035464,0.017194556,5.390627085,0.8718669,1990.130772
6505,FBgn0035468,1.39545577,-1.535160574,0.410625255,1282.658384
6506,FBgn0035469,0.072495714,4.383068491,0.562832435,358.604375
6507,FBgn0035470,0.008084954,3.993353398,0.98338705,1346.06275
6508,FBgn0035471,-0.070496221,5.711739046,0.380931396,920.06275
6509,FBgn0035473,-0.281868312,7.12805551,0.000492677,905.8603396
6510,FBgn0035475,-0.078968797,5.183941615,0.474840515,1248.0466
6511,FBgn0035476,0.758210906,0.724783653,0.039405708,890.06275
6512,FBgn0035477,0.000315549,6.599502289,0.999372832,4028.841918
6513,FBgn0035478,1.587387454,-2.032791472,1,409.19
6514,FBgn0035479,1.591402402,-2.032708115,1,415.422
6515,FBgn0035480,-0.538044943,0.750777118,0.121830914,479.852757
6516,FBgn0035481,0.005089637,8.873047501,0.94499655,6817.793597
6517,FBgn0035482,0.055752898,2.065872561,0.865760879,2578.81312
6518,FBgn0035483,0.166685392,5.269282202,0.109659063,1454.517046
6519,FBgn0035484,-1.015977212,4.157579431,5.60E-15,1781.813196
6520,FBgn0035486,-1.786807162,-0.990613509,0.05537622,1858.10694
6521,FBgn0035488,-0.197588605,6.145967417,0.022086773,2397.64889
6522,FBgn0035490,-0.544448229,0.166046173,0.289066636,2519.06275
6523,FBgn0035491,2.217741261,-0.990656958,0.030202976,339.3541308
6524,FBgn0035495,-0.13228661,10.92660424,0.07229636,2732.06275
6525,FBgn0035496,-0.482679919,-1.727592535,1,882.958519
6526,FBgn0035497,0.021076135,6.721380344,0.756139628,2443.016942
6527,FBgn0035498,0.158839653,6.099778289,0.052645326,3243.145051
6528,FBgn0035499,-0.48316165,7.942885355,9.04E-10,1242.751214
6529,FBgn0035501,-1.321402866,1.615402573,7.54E-07,1745.18775
6530,FBgn0035504,-0.004912663,6.248868398,0.962066875,2547.06275
6531,FBgn0035505,0.128417611,8.854985691,0.037728386,1692.662769
6532,FBgn0035508,0,-2.120239339,1,2463.06275
6533,FBgn0035510,0,-2.120239339,1,829.06275
6534,FBgn0035511,-2.773108177,-1.873045134,0.2715474,373.235
6535,FBgn0035512,1.368585319,-1.166326191,0.143282241,705.5932313
6536,FBgn0035513,0.490636375,0.029430147,0.399989647,776.07475
6537,FBgn0035515,0.131178963,4.769032375,0.187895849,1420.06275
6538,FBgn0035517,0.373896235,5.392493193,0.000192978,643.202875
6539,FBgn0035518,-0.067831958,3.910047178,0.605843929,2446.06275
6540,FBgn0035519,-0.180991899,6.193049452,0.024494635,1674.06275
6541,FBgn0035520,0.181210585,4.033032486,0.202823171,754.9957204
6542,FBgn0035521,-0.476474889,7.04513761,4.62E-06,366.9652931
6543,FBgn0035522,0.737256003,-1.872131963,1,4001.356441
6544,FBgn0035523,0.108454875,6.170324139,0.197537007,2302.06275
6545,FBgn0035524,0.008638663,3.554150675,0.957593201,1068.06275
6546,FBgn0035526,0.040653024,8.618733609,0.589870891,2037.06275
6547,FBgn0035528,0.103595092,6.240093649,0.223199546,673.174125
6548,FBgn0035529,0.091330278,4.264026316,0.425583856,678.169
6549,FBgn0035532,-0.210614643,2.669722801,0.262567361,970.06275
6550,FBgn0035533,-0.147869502,7.693180513,0.033639414,3277.935631
6551,FBgn0035534,-0.368963802,3.773013439,0.014234783,401.3694756
6552,FBgn0035537,-0.030452749,1.202479748,0.948165227,780.073375
6553,FBgn0035538,0.137592075,9.938702217,0.035753978,3718.712721
6554,FBgn0035539,-1.293803609,3.977898672,1.97E-23,2098.980001
6555,FBgn0035540,0.500175237,5.379238903,2.48E-07,1381.06275
6556,FBgn0035541,0.493017998,3.824566975,0.000492112,510.6757685
6557,FBgn0035542,-0.111529129,7.291214376,0.154718351,2109.307227
6558,FBgn0035543,0.653601753,-1.535047561,0.744530952,2558.652263
6559,FBgn0035544,-1.057322967,1.683563409,0.000141934,1351.06275
6560,FBgn0035545,2.111232557,-1.596612288,0.159324815,603.8544313
6561,FBgn0035546,0,-2.120239339,1,738.095625
6562,FBgn0035547,0,-2.120239339,1,878.06275
6563,FBgn0035548,2.32141806,-1.950398785,0.514364933,506.38
6564,FBgn0035550,-1.419531737,2.546977452,3.35E-05,1785.06275
6565,FBgn0035551,0,-2.120239339,1,941.06275
6566,FBgn0035552,0,-2.120239339,1,1312.06275
6567,FBgn0035553,-1.493555844,-0.949702919,0.075213331,2418.149477
6568,FBgn0035554,0,-2.120239339,1,580.230875
6569,FBgn0035555,0,-2.120239339,1,1460.06275
6570,FBgn0035557,-0.259106199,-1.477071683,1,2726.281037
6571,FBgn0035558,0.137925849,6.81499392,0.046321806,2435.983468
6572,FBgn0035563,-1.698492574,-0.121016641,0.010658586,175.7168347
6573,FBgn0035567,0.030173687,-1.535822697,1,1002.041882
6574,FBgn0035568,2.814611646,-1.872217581,0.2715474,957.6136367
6575,FBgn0035569,-2.805439836,-1.872285119,0.2715474,458.3303812
6576,FBgn0035570,-1.580859479,-2.032795769,1,492.938
6577,FBgn0035571,0.1280468,-0.834855165,1,980.18775
6578,FBgn0035572,1.590347053,-2.032729956,1,632.554
6579,FBgn0035574,-0.207825629,0.009286808,0.762582708,6997.43775
6580,FBgn0035575,-1.907083522,7.120380392,2.28E-74,1773.06275
6581,FBgn0035577,-0.597568941,1.947392565,0.015814515,4019.81275
6582,FBgn0035578,-0.46650807,5.075320951,3.57E-05,861.003121
6583,FBgn0035581,0.020160307,0.578556183,1,13622.06275
6584,FBgn0035582,0.671090454,-1.535057159,0.781840211,1353.667091
6585,FBgn0035583,-1.412733253,-0.835922252,0.111762586,499.8730879
6586,FBgn0035584,2.118170444,-1.596524077,0.145519948,581.2198844
6587,FBgn0035585,-0.402482441,-0.728373788,0.67780187,450.332875
6588,FBgn0035586,-0.033817767,4.556721102,0.763358771,1665.033783
6589,FBgn0035587,1.622167642,-1.076115487,0.104638186,1354.834763
6590,FBgn0035588,-0.266543099,4.388159138,0.012265651,897.06275
6591,FBgn0035589,0.208257563,3.679316157,0.134045823,670.177625
6592,FBgn0035590,0.175594207,2.671811677,0.356585199,559.238375
6593,FBgn0035591,0.124793613,4.002129743,0.331410172,2063.06275
6594,FBgn0035592,-0.21131611,3.564999484,0.124195905,294.192875
6595,FBgn0035593,0.024777989,4.783093849,0.843245014,1266.06275
6596,FBgn0035594,0,-2.120239339,1,501.273125
6597,FBgn0035598,0.803738179,-0.763037882,0.452289162,1915.814663
6598,FBgn0035600,-0.329207861,8.022760683,3.81E-06,1336.06275
6599,FBgn0035601,-0.022806653,6.733174741,0.738718422,1248.508087
6600,FBgn0035603,-0.234986856,4.691453502,0.05429445,358.604375
6601,FBgn0035604,-2.324640977,-1.950179598,0.514364933,2391.265454
6602,FBgn0035607,0.276349118,-0.213802399,0.721019877,3550.06275
6603,FBgn0035608,2.110442071,-1.596633991,0.159355323,1083.558854
6604,FBgn0035610,-0.170265475,3.393124115,0.303342648,2745.06275
6605,FBgn0035611,-0.10253524,-0.834809984,1,708.6675474
6606,FBgn0035612,-0.111651017,2.117509531,0.628797364,3207.041276
6607,FBgn0035617,0.026092258,5.772296715,0.78703494,6417.06275
6608,FBgn0035619,0.352844149,-1.596703631,1,1565.644741
6609,FBgn0035620,2.808857761,-1.872349776,0.2715474,1610.782095
6610,FBgn0035621,1.226441386,-1.798116222,0.645669276,890.2957471
6611,FBgn0035622,-0.1397722,5.658800662,0.135583228,2468.06275
6612,FBgn0035623,-2.062319876,0.747957442,2.62E-06,1850.06275
6613,FBgn0035624,0.167752417,3.570583033,0.309218691,679.168
6614,FBgn0035625,0.17247424,7.455479974,0.010185204,7128.234805
6615,FBgn0035626,0.146559713,-0.166384967,0.908620704,967.06275
6616,FBgn0035627,0.858259105,-1.214591904,0.397411064,1992.859035
6617,FBgn0035630,0.003805591,6.063504432,0.970488134,1536.494477
6618,FBgn0035631,-0.169597859,5.105103519,0.108265928,938.06275
6619,FBgn0035632,-0.251525167,3.162775463,0.091671812,1526.06275
6620,FBgn0035636,0.032805592,-1.798706849,1,1417.572853
6621,FBgn0035638,0.004243888,0.713387456,1,1349.859376
6622,FBgn0035639,-0.004570863,5.107971058,0.97443894,970.9006402
6623,FBgn0035640,0.720789034,-0.011037206,0.182027737,633.2095
6624,FBgn0035641,-1.570215852,-2.033021593,1,1731.769
6625,FBgn0035642,1.587387454,-2.032791472,1,1637.874
6626,FBgn0035643,-0.520065329,1.164290564,0.120852338,1602.06275
6627,FBgn0035644,0.003968802,-1.950128517,1,1501.35852
6628,FBgn0035645,0,-2.120239339,1,1448.06275
6629,FBgn0035647,-1.355350303,-1.165684453,0.162471072,2115.849923
6630,FBgn0035648,-0.404715067,2.280512376,0.039890235,1225.593274
6631,FBgn0035649,-0.557481335,6.140350323,9.37E-11,2053.06275
6632,FBgn0035656,-0.916032474,4.688300367,4.28E-16,1489.919371
6633,FBgn0035657,2.326694621,-1.950282824,0.514364933,1322.624159
6634,FBgn0035661,0.033949194,-1.03320852,1,1065.773463
6635,FBgn0035663,0,-2.120239339,1,893.06275
6636,FBgn0035665,2.100028567,-0.506880243,0.072001987,689.6356184
6637,FBgn0035666,0.756243049,-1.872530277,1,650.4655193
6638,FBgn0035667,2.327697249,-1.950261006,0.514364933,674.5563221
6639,FBgn0035669,0,-2.120239339,1,1420.06275
6640,FBgn0035670,0.269440562,2.954532405,0.089367766,751.084375
6641,FBgn0035673,1.811603114,-0.991570846,0.082914168,1216.002454
6642,FBgn0035674,0.334698625,4.602401657,0.001479029,1453.06275
6643,FBgn0035675,-0.201252152,2.242222877,0.311366699,263.1793705
6644,FBgn0035676,0.009321816,6.023108195,0.91423762,3952.06275
6645,FBgn0035677,-0.127795885,6.311365225,0.143933258,4189.998809
6646,FBgn0035678,-0.033560004,1.945269642,0.91812182,882.06275
6647,FBgn0035679,0.133230622,3.643258385,0.328393112,1359.06275
6648,FBgn0035685,0,-2.120239339,1,410.414
6649,FBgn0035686,-1.845047094,-1.661394442,0.272279995,538.3977065
6650,FBgn0035687,1.591402402,-2.032708115,1,1236.079
6651,FBgn0035688,0.160337395,7.368858612,0.023990102,7858.214294
6652,FBgn0035689,0.426162839,3.693881862,0.003340374,3923.677764
6653,FBgn0035690,0.029807561,3.913840418,0.865888715,2849.06275
6654,FBgn0035691,0.069432671,2.313646947,0.750583108,2062.06275
6655,FBgn0035692,0.241166711,5.202874808,0.01814511,735.099875
6656,FBgn0035693,-0.13862358,0.404019088,0.78916426,2620.06275
6657,FBgn0035694,0,-2.120239339,1,309.98775
6658,FBgn0035695,-0.834743466,7.950388507,2.67E-12,4081.365522
6659,FBgn0035696,-0.87106774,1.137408544,0.00512382,3362.06275
6660,FBgn0035697,1.231030114,-1.798011353,0.645669276,1031.036109
6661,FBgn0035699,-0.211353143,4.993282195,0.028126861,4118.06275
6662,FBgn0035702,0.134753511,3.804412117,0.311834154,2013.06275
6663,FBgn0035703,-0.146411151,4.30418087,0.245903513,1985.06275
6664,FBgn0035704,-0.130164301,4.638768388,0.281525645,3700.06275
6665,FBgn0035708,-0.089442797,6.408124081,0.229039505,2579.801558
6666,FBgn0035709,1.448017567,-1.313133093,0.209724875,848.0438384
6667,FBgn0035710,-0.303619141,5.087404484,0.01157258,2894.805659
6668,FBgn0035711,-1.285248223,-1.032588916,0.122533977,941.6809434
6669,FBgn0035713,-0.013019647,6.807869139,0.864944213,3156.640946
6670,FBgn0035714,0.575824163,3.239156571,0.000429132,715.0688529
6671,FBgn0035715,-0.122770161,5.554977804,0.146732983,1291.126902
6672,FBgn0035718,0.270972104,-0.261291664,0.698936004,1245.06275
6673,FBgn0035719,0.194110879,6.781431722,0.004243811,2449.684776
6674,FBgn0035720,0.113746959,12.07919148,0.099113238,3292.87199
6675,FBgn0035721,0.105650468,2.798515464,0.64696006,642.6232438
6676,FBgn0035722,-0.080912456,4.354263619,0.461480283,739.0945
6677,FBgn0035724,-0.11595308,-0.911080513,1,2194.06275
6678,FBgn0035725,-0.027791176,4.452928195,0.83165028,654.19275
6679,FBgn0035726,-0.320468608,6.779800131,1.50E-05,1629.06275
6680,FBgn0035727,2.682312066,-1.420112139,0.062317497,641.7352093
6681,FBgn0035730,1.373727008,-1.535457338,0.439434184,740.0097329
6682,FBgn0035733,-0.02545414,5.947012733,0.76953164,3079.06275
6683,FBgn0035734,-0.822397809,1.694685382,0.002594048,1172.925701
6684,FBgn0035735,-2.816594859,-1.872023397,0.2715474,351.8606823
6685,FBgn0035736,1.590347053,-2.032729956,1,810.404
6686,FBgn0035737,-0.486517236,-1.076045355,0.688711039,382.4932769
6687,FBgn0035741,-2.499497117,-1.476176299,0.075353676,1881.841729
6688,FBgn0035742,0,-2.120239339,1,173.001375
6689,FBgn0035743,0.84643383,-1.66033378,0.713969683,281.2910272
6690,FBgn0035750,-1.580859479,-2.032795769,1,884.724
6691,FBgn0035751,0.738265564,-1.364902807,0.600374319,1068.573184
6692,FBgn0035753,0.158359148,9.237057458,0.013368024,538.5353822
6693,FBgn0035754,-0.323612082,2.976777814,0.063439918,756.079625
6694,FBgn0035755,-0.780031687,0.847368855,0.07136475,1605.185691
6695,FBgn0035756,0.100445911,7.60490913,0.173591189,7653.06275
6696,FBgn0035760,-0.569134358,1.296887025,0.058679858,823.06275
6697,FBgn0035761,1.768149459,-0.53427833,0.009872153,1832.222769
6698,FBgn0035762,0.133990205,4.678829137,0.172131166,2209.06275
6699,FBgn0035763,0.037230885,6.98274675,0.563595252,2385.06275
6700,FBgn0035766,0.140726195,2.579777999,0.457835494,3300.06275
6701,FBgn0035767,-0.371042391,2.313030288,0.148965156,1652.462492
6702,FBgn0035768,0.343124626,0.868670944,0.366128893,1241.06275
6703,FBgn0035769,0.048451264,5.485350934,0.638031992,2707.06275
6704,FBgn0035770,0.37421656,5.668199235,1.25E-05,2244.640231
6705,FBgn0035771,0.077311976,5.973394309,0.324763102,2759.06275
6706,FBgn0035772,0.144271923,6.244093486,0.059349525,1346.974171
6707,FBgn0035776,1.355332623,-0.873222921,0.230670122,1467.06275
6708,FBgn0035777,1.213746861,-0.392004937,0.052252462,1642.93775
6709,FBgn0035779,1.389973527,-1.535736706,0.372150867,1301.88554
6710,FBgn0035780,0,-2.120239339,1,1295.06275
6711,FBgn0035781,0.510164058,1.99552418,0.026773471,1362.749681
6712,FBgn0035782,0.004227183,-1.661043362,1,475.8417787
6713,FBgn0035785,0.354794482,0.465500907,0.490227753,1904.06275
6714,FBgn0035786,0.408967955,-1.213908373,0.808255066,1633.197942
6715,FBgn0035787,-1.589202898,-2.032622329,1,612.971
6716,FBgn0035788,0.015864667,-1.95060134,1,777.9957925
6717,FBgn0035789,0.370466154,-0.595526385,0.640364579,1436.06275
6718,FBgn0035790,0.024366457,-1.535914809,1,1273.885442
6719,FBgn0035791,-1.523436345,0.713860714,6.57E-05,1141.492951
6720,FBgn0035792,-1.570215852,-2.033021593,1,498.998
6721,FBgn0035793,0.081538815,7.369941765,0.219330484,4684.348235
6722,FBgn0035795,0,-2.120239339,1,592.226125
6723,FBgn0035797,0.201983829,-0.286574478,0.813591151,2401.06275
6724,FBgn0035798,-2.330918528,-1.950042809,0.514364933,4311.228481
6725,FBgn0035799,0.856490225,-1.661014263,0.718206148,3329.251355
6726,FBgn0035800,3.452185524,-1.728044038,0.102750663,2205.78652
6727,FBgn0035802,-0.460140016,5.197731124,2.94E-05,3819.830642
6728,FBgn0035805,-0.340169317,4.457013975,0.002059337,608.2205
6729,FBgn0035806,-2.624073406,0.255878326,7.00E-07,536.249125
6730,FBgn0035807,0.230948939,6.563641825,0.001397643,2489.06275
6731,FBgn0035811,-0.600747872,5.75335544,7.03E-08,1276.06275
6732,FBgn0035812,0.502631816,1.502095918,0.083798395,4896.184624
6733,FBgn0035813,-0.80850222,-0.565790267,0.276464553,4203.06275
6734,FBgn0035815,2.219316145,5.295655657,8.20E-56,2380.020767
6735,FBgn0035816,0.335051008,7.123119505,1.22E-05,3024.06275
6736,FBgn0035817,0.191675642,2.188404061,0.485227608,575.23275
6737,FBgn0035823,1.337772654,-0.419485742,0.031794656,835.06275
6738,FBgn0035824,0.519046202,3.799842127,2.71E-05,1116.06275
6739,FBgn0035825,-0.097039688,4.04167752,0.396600338,1155.06275
6740,FBgn0035827,0.057234576,4.585869387,0.604544291,636.20775
6741,FBgn0035829,0.139547649,3.843475142,0.279099253,459.3404063
6742,FBgn0035830,-0.009342043,4.466809728,0.958376207,1110.06275
6743,FBgn0035831,0.641953449,2.743514287,0.00178329,661.18775
6744,FBgn0035833,-0.063827452,6.593902183,0.402305436,3537.06275
6745,FBgn0035838,0.323289353,1.718898163,0.193507,1549.06275
6746,FBgn0035839,0.080470932,3.293804973,0.64618865,735.099875
6747,FBgn0035842,0.533831202,4.085991259,5.59E-05,5313.57158
6748,FBgn0035844,-0.780868414,-1.213115269,0.452415224,3095.56275
